DISTRICTS,YEAR,YIELD,NDVI_JUN,NDVI_JUL,NDVI_AUG,NDVI_SEP,NDVI_OCT,NDVI_NOV,LAI_JUN,LAI_JUL,LAI_AUG,LAI_SEP,LAI_OCT,LAI_NOV,ET_JUN,ET_JUL,ET_AUG,ET_SEP,ET_OCT,ET_NOV,LST_JUN,LST_JUL,LST_AUG,LST_SEP,LST_OCT,LST_NOV,RF_JUN,RF_JUL,RF_AUG,RF_SEP,RF_OCT,RF_NOV,Anuppur,Ashoknagar,Balaghat,Barwani,Betul,Bhind,Bhopal,Burhanpur,Chhatarpur,Chhindwara,Damoh,Datia,Dewas,Dhar,Dindori,Guna,Gwalior,Harda,Hoshangabad,Indore,Jabalpur,Jhabua,Katni,Mandla,Mandsaur,Morena,Narsinghpur,Neemuch,Panna,Raisen,Rajgarh,Ratlam,Rewa,Sagar,Satna,Sehore,Seoni,Shahdol,Shajapur,Sheopur,Shivpuri,Sidhi,Tikamgarh,Ujjain,Umaria,Vidisha,NDVI_summer,LST_autumn
Ratlam,2018.0,0.960001,0.20963998719796503,0.24709,0.3685396787744354,0.543225,0.419598,0.3814927194276088,0.19087322019869943,0.27623454886471005,0.834267,1.311499,0.5161158060438569,0.5533539376949314,0.9385875011127648,12.16535,3.0603671962947785,3.0797640910616284,6.729756,1.9855549480956374,312.7485,304.4796,5.700955148199596,306.3088,311.1286,306.468,1.3635015677296392,2.7214822525046816,2.1948895198769596,1.7440371596988542,0.3036619612081169,0.0076268415621026835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9259459999999999,923.9054000000001
Rewa,2018.0,0.751821,0.2569101872225016,0.337331,0.41591762307680247,0.583323,0.491132,0.34683902953975215,0.2888855979243661,0.31656103200215757,0.687323,1.420719,0.6418980957214541,0.46758821447875,0.4028450119854736,6.246069,3.113124566213605,3.231395130306353,10.40266,1.8074052662496025,313.9848,312.5004,5.724033367479447,304.3288,306.7194,303.7413,1.3349000089946,2.4605345483284484,2.486314824511086,1.6675953049064747,0.1417799049184723,0.0024559816066402162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1460210000000002,914.7895
Sagar,2018.0,1.015002,0.2797559939167607,0.264236,0.33643652169772836,0.585189,0.424858,0.3466559207262982,0.32563659971454634,0.34420937051338973,0.561554,1.441774,0.5841244114754114,0.4956049751543488,1.1469213847618958,10.46916,3.1281459792991755,3.1886458694537434,8.731402,1.8769273285382588,314.6289,308.9111,5.709854999499199,305.0992,309.6548,306.201,1.5567356258831297,2.7713898789142033,2.382494837982282,1.8134505084299954,0.03853586331253919,0.05373032242096779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986993,920.955
Satna,2018.0,0.40202,0.258900580526281,0.353196,0.4412510831423424,0.586889,0.495978,0.3514122200685007,0.321241115478071,0.393421541297777,0.725375,1.646032,0.6966580103782326,0.5244586700411389,0.4705503547640988,8.413889,3.1360301592423934,3.31883807607987,11.47348,1.9595281446642536,316.1278,310.7296,5.719454359950456,303.5434,306.4155,303.6495,1.3526233001205716,2.566197040319926,2.584229223707576,1.5319229739251412,0.22778317161116446,0.010800464436693916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.203352,913.6084000000001
Sehore,2018.0,1.166,0.26571096570258584,0.255326,0.3270111931902861,0.576297,0.425396,0.38512429601652437,0.31426898727919567,0.310774136554835,0.458668,1.498124,0.5896959521637403,0.5827629560703836,1.5687311196112081,14.98605,3.031627752701074,3.163922789157911,8.356179,2.034362713226098,313.1242,308.0915,5.696884068605852,305.979,310.2147,306.0472,1.7511277343850573,2.7804465187345735,2.217910039220111,1.7926803783943455,0.13355226740664286,0.012276336474760294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946501,922.2409
Seoni,2018.0,0.920404,0.3085503082560786,0.29362,0.39096650954909057,0.711029,0.547058,0.37139871526071666,0.45758116393467685,0.4026137134100706,0.428324,2.429076,0.9257621361791222,0.6681698274348351,1.7899805545638536,18.15684,3.248673433544675,3.4724455303208632,16.00273,2.1854890962723545,313.8174,306.4943,5.706710184727536,302.2467,305.0342,305.0384,2.081938421878423,2.7954729934489344,2.638387105064954,1.533675680439064,0.42013366355041554,0.18977868318435426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.133479,912.3193
Shahdol,2018.0,0.631917,0.32921093708048416,0.339126,0.37684750280179174,0.633264,0.545793,0.3900942460174336,0.5227259333623533,0.49162567882031266,0.609431,1.853678,0.8582691691577817,0.6762161562624504,1.2340262414970047,13.57351,3.1666566282812627,3.3732844142910627,15.13165,2.240290984610116,311.7716,306.2731,5.715537117353369,303.935,304.772,302.5591,1.752978099549294,2.675976632818794,2.7118582745114823,1.656539222720879,0.45760710890918427,0.07315008495479987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.186679,911.2661
Shajapur,2018.0,1.341,0.24793059846988758,0.314429,0.3609153407350168,0.532098,0.3812,0.3629054936893685,0.20520766058065562,0.32060704743163015,0.873987,1.06579,0.4109487122977422,0.4773137203055139,1.0259745684973869,11.31546,3.1187743450962055,2.9764220250194913,5.206208,1.807814888422763,313.301,306.6442,5.705027033205155,307.2658,312.0076,306.5812,1.491441679052697,2.8556244463675773,2.278888431779411,1.748888675963361,0.0738032828835173,0.04597286597581469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0304419999999999,925.8546000000001
Sheopur,2018.0,1.238006,0.25218027554917255,0.329545,0.40362942427107795,0.655638,0.519948,0.3699436243610819,0.35465871270992,0.36233420009747347,0.842178,1.854305,0.8549743208267191,0.625285811539709,0.3389805168260702,6.128377,3.1047404782974652,3.3244549166365287,12.33981,1.9584499108580302,312.8493,312.1028,5.705174505331776,302.8868,306.4504,303.5171,1.3128114243600744,2.5818268963752526,2.4249133390694393,2.1039919490375714,0.2283006306916985,0.006270300513359067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,1.1136220000000001,912.8543
Shivpuri,2018.0,0.742996,0.23535034434167332,0.375636,0.40362808848702614,0.609875,0.45814,0.34190814952485815,0.28395337950829636,0.3533441028414034,0.887958,1.535322,0.6792145709497813,0.507632330628195,0.5980361809179349,6.602442,3.1096072381946938,3.2531887452535044,9.713044,1.8267925804486862,313.4673,312.1884,5.712221102405678,303.5804,308.0943,304.5815,1.270696062187296,2.4392291362913476,2.3183921013671576,2.1259709379525487,0.17053402264920164,0.013349497629413017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,1.1382349999999999,916.2562
Sidhi,2018.0,0.517241,0.31002191945855523,0.337433,0.4400764966789045,0.633635,0.559884,0.40006656214636627,0.4928854570129342,0.37815762973418027,0.858542,1.768087,0.8280809643741016,0.6778893699209461,0.7825449162626668,9.580633,3.1867025719269284,3.3260588786939094,15.05854,2.2423088354917162,312.193,308.2997,5.717838885465347,303.7393,304.7494,301.9657,1.548410446987065,2.4804149103467994,2.6081746156749532,1.6840227994172925,0.48992450935369747,0.09267944973915301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,1.253714,910.4544000000001
Tikamgarh,2018.0,0.652014,0.23328950659602796,0.341123,0.4105322484411829,0.575071,0.389006,0.30217282255755573,0.23721054558395085,0.3195745573035816,0.776537,1.150908,0.4464330119831319,0.3498001667181348,0.6248683398066509,6.329679,3.0789482487765354,3.123148317995047,6.590805,1.6369312821668152,314.5294,314.2234,5.712268367406499,304.5464,309.9867,305.18,1.0645017496388511,2.5168404611764315,2.334632349860586,2.1391305494753543,0.058170790103013015,0.0719326793475086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,1.1114899999999999,919.7130999999999
Ujjain,2018.0,1.286003,0.22472549937429642,0.312157,0.3700796974373688,0.471695,0.358373,0.41034451773667796,0.1834009740135188,0.3630675675112187,0.916732,0.999605,0.3604705315738172,0.631342519020422,1.0314951568809978,14.18052,3.071849440209667,2.8877388503907273,4.224811,2.1766785004165086,311.8961,304.8563,5.691827632779181,308.741,312.8948,305.865,1.5242975839410202,2.7028775124524973,2.0996655262709925,1.7905507390079252,0.13877449849113502,0.07667952003129896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,1.011986,927.5008
Umaria,2018.0,0.627304,0.3332864531117928,0.327814,0.4221439070808597,0.658283,0.589328,0.42596095912153853,0.5011624856690348,0.5323156501326731,0.439051,2.203021,0.9620924350389516,0.7888118429824278,1.0200292928743935,13.09225,3.2702770534306485,3.4127724644979494,16.73898,2.392458246193131,313.567,308.1258,5.712958578480217,303.4066,304.5592,302.1409,1.615687542748043,2.634857092384568,2.818505715183942,1.6820156572440705,0.2891065573911873,0.12575120530556033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,1.248589,910.1066999999999
Vidisha,2018.0,0.951,0.2441188241261409,0.22712,0.31290088803648486,0.535699,0.353601,0.31176083814010197,0.23967652538982562,0.28397746887382125,0.590019,1.148932,0.44043706447406283,0.3901937590467837,1.2842693874626774,9.354359,3.0650880791723822,3.073233446570406,6.058966,1.6227860286276627,313.6933,308.4886,5.704933145713597,304.9541,311.4669,307.2158,1.624563935167455,2.7850698824942737,2.241113012185657,1.8153350353900795,0.013832882993630242,0.018330956684723457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.871002,923.6368
Anuppur,2019.0,0.722899,0.2967017723824914,0.492473,0.42176553140963857,0.654663,0.645927,0.44242814642533346,0.49098754384137394,0.5710388668601538,1.035364,1.517546,1.0481716131539027,0.8174113901826608,1.1099151697592091,20.48377,3.1024148149505675,3.26928600942903,23.04739,2.8201704184105747,315.7865,306.1492,5.713203952820147,300.1678,301.6094,301.3295,1.8231300596105064,2.5509253249569257,2.7486392084830693,2.3682637451851276,0.7129130424744043,0.13547013704443475,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.362538,903.1067
Ashoknagar,2019.0,1.282001,0.2122823817733983,0.416334,0.4255154171469894,0.525689,0.450981,0.31917274529315176,0.25360524679582325,0.45553128322607334,1.177826,1.383832,0.64981004655982,0.42226912641974057,0.9437494664387448,8.527428,3.099250944055926,3.0992640180286894,14.02137,2.3645956715755996,319.2582,309.5278,5.702396848452784,301.4921,304.7544,304.6082,1.1851715634749471,2.5043260337211826,2.9051930446424716,2.9821139638838585,0.8812639956916032,0.20294084399669032,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1832099999999999,910.8547
Balaghat,2019.0,1.0,0.2996385579472006,0.456212,0.3424649586254592,0.679189,0.760128,0.5219649504536757,0.6178663670504528,0.6349739578579735,0.772445,1.516247,1.3498536402049015,1.1470585841976877,0.6913385459660076,22.24891,3.0776099120963303,3.3717201660923277,28.58836,3.010722358731727,315.0736,304.3322,5.707149134425334,299.3625,300.5511,299.6607,1.4961905998162501,2.622925044080695,2.91404976380629,2.71749083112288,0.8796470792460799,0.288181947493432,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.213998,899.5743000000001
Barwani,2019.0,0.977996,0.17657256295165805,0.355921,0.35387492754901223,0.622901,0.630459,0.44420301242032006,0.21872902160054886,0.3710468712495424,0.863927,1.156078,0.9074465370269263,0.7190990000164793,0.8377889363854101,18.36102,3.08848600661295,3.1748052260088855,22.07715,2.7266900611432163,317.6118,310.2065,5.711934159211519,302.0474,305.3354,304.7926,1.53076606470256,2.3850815262806977,2.2152469717202248,2.745679263636027,0.8025606220070931,0.199212268838505,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973619,912.1754
Betul,2019.0,0.393012,0.19052448724444643,0.445155,0.2397449818116352,0.663941,0.685468,0.49213564924207465,0.37055339121494363,0.5254182318636293,0.681361,1.474145,1.115163885452756,0.9603730696943287,0.5415123333701295,21.06905,3.148714699810139,3.443966918490145,26.18502,2.915896544458911,319.0087,307.8659,5.706534351434328,299.1599,302.0761,302.3624,1.561616269096913,2.53022492088983,2.9189117025514717,2.84499891469512,0.845162009652493,0.3039815119210615,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925964,903.5984
Bhind,2019.0,0.72973,0.2094777988222991,0.333603,0.4112642604725012,0.456689,0.407125,0.35516780878089077,0.25252369682089104,0.31067006226622074,0.893909,0.810909,0.5725427309558438,0.46886297895146495,0.5856861269828862,3.963819,2.774481305174333,2.9782198218026927,9.652849,1.8636091672085555,317.7806,310.9525,5.723710584275223,304.8306,306.3378,303.3345,0.8350203709426358,2.229761249839802,2.187038766537603,2.1517027828894557,0.7850885103377389,0.02947530360999962,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.075361,914.5029
Bhopal,2019.0,0.693003,0.23023038031583917,0.368545,0.33679504165691787,0.512004,0.5075,0.3805889120007035,0.2442269267297172,0.4382271886108568,0.804765,0.920343,0.6927816137485401,0.5017832645817613,0.9914074807557824,11.36689,2.9540614814069293,3.103054114555179,16.52966,2.4110950439698473,320.648,308.7154,5.707258758706491,298.9353,304.2702,304.0485,1.4442436426970453,2.816281990704937,3.1238413670490757,3.1096125923975197,0.7923357388130705,0.20048886074940359,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.027887,907.254
Burhanpur,2019.0,0.944986,0.21139237591343008,0.421339,0.2853135196438819,0.693857,0.713732,0.5167082869241462,0.2955855078628851,0.4733891419249214,0.735368,1.191215,1.1233923771071543,0.9558571544938013,0.9664312220381811,17.88135,3.1425039381465227,3.3985749460818213,25.3226,3.005191394674499,319.3934,309.5825,5.711392445239117,302.5658,303.6947,302.2332,1.4814733959614543,2.3409754615066127,2.279599128251405,2.6192299162976225,0.8447388746886811,0.2577381960787088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986915,908.4937000000001
Chhatarpur,2019.0,0.440999,0.24726624543433678,0.478026,0.4566802661098137,0.561237,0.544736,0.3732442123043899,0.3418463416443337,0.4926869074019127,1.230679,1.148696,0.8107866503556882,0.5688796031340587,1.0019391137411409,10.29043,3.101352305534543,3.1923190958919885,16.60123,2.346646762097011,318.8761,310.1496,5.714573705978859,302.1541,304.4438,304.0495,1.2755644560563966,2.5513059386230554,2.841195519209556,2.7489157146754972,0.6006551759668531,0.1961439196004964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33737,910.6474000000001
Chhindwara,2019.0,1.21197,0.2314902207518748,0.425296,0.32444303212111614,0.634461,0.674888,0.478687068822028,0.3928991528232584,0.5252763078707854,0.786767,1.440264,1.1143146914553717,0.9222115690725363,0.6494209728923004,20.91858,3.170097260631489,3.457537386622825,25.32648,2.8845565489629217,319.7784,309.6007,5.70535889811422,299.2887,302.0658,302.1062,1.6093439080158234,2.5912863958540013,3.042661659930701,2.861234700041286,0.7942821812907117,0.36400263074477796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.069033,903.4607000000001
Damoh,2019.0,0.666997,0.22535071373818136,0.429705,0.44161765771929146,0.552094,0.535836,0.3767336168837996,0.34594083901489725,0.41051964571654,1.221213,1.38802,0.888269786524295,0.6373400298232443,0.8981336858660932,12.0709,3.238356439539566,3.350713233511687,19.69542,2.5179875592734158,319.6788,309.9211,5.711882249401661,302.3395,304.0357,304.6106,1.4539530095937054,2.5977247881214076,3.005228540939904,2.7257984319887565,0.5070537190690229,0.16446728022920845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.237688,910.9857999999999
Datia,2019.0,0.773109,0.22831097714260726,0.39149,0.46397738284249923,0.578557,0.553092,0.33778922615252066,0.27658042658976456,0.343499629411462,1.143805,1.42555,0.7598853120300094,0.4303385173619642,0.7871364883968544,5.083896,2.883644178396705,3.1713862345857797,13.84301,2.0872176045840427,318.0307,312.3874,5.71822041089802,301.9622,304.1868,303.5856,0.9885641365232365,2.257524545151057,2.3876272824058438,2.497753770988732,0.7958472603946924,0.11965151119048298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.238353,909.7346
Dewas,2019.0,0.661999,0.19293091136737164,0.421418,0.3734631304092407,0.55999,0.549916,0.42852321488970524,0.24446659082518862,0.49687313896794977,1.158389,0.865649,0.7472437171899954,0.6314733522688472,0.7073503365071484,16.54803,3.1573697146549997,3.0998197292147007,18.89042,2.5845000676597363,319.3034,308.6948,5.7075782615335875,302.431,304.71,304.2329,1.5402567375048828,2.790989018690305,2.7296499054980887,3.0950761253359667,0.7330695705573643,0.22328914071555853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.086974,911.3738999999999
Dhar,2019.0,0.979999,0.20735557451359635,0.395907,0.3495710710774572,0.564123,0.570626,0.4251546571158106,0.22019440685956007,0.4494596647270086,0.898137,0.986794,0.8053877741097607,0.6283643629177462,0.9134045709156439,17.86661,3.1148051436827986,3.0917635569369883,18.95673,2.5636831715710207,318.2655,307.9754,5.706519060121523,301.5048,305.3378,304.8047,1.5983241830952803,2.486726659232244,2.334139475555543,2.8794517959915993,0.9140438094335245,0.1831545430978465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0447860000000002,911.6473
Dindori,2019.0,0.647027,0.31493044070479626,0.479523,0.3886030730296481,0.627196,0.693667,0.49303205296360575,0.6139464932877113,0.6483333751867972,0.956459,1.563389,1.2116689131604015,1.0400823464777063,1.14388834909326,21.66954,3.0989718415917227,3.317343559798853,27.36043,2.9308438245321318,316.4535,304.6129,5.712226390908374,301.4026,300.99,300.8684,1.6455877614607632,2.547000779583795,2.917321441979405,2.534741506171683,0.7112370674434836,0.2434440938457086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.324606,903.261
Guna,2019.0,0.524999,0.22753549260507414,0.425323,0.4303281126850618,0.593217,0.497889,0.35331881844461405,0.2810244596476992,0.449587251143056,1.210554,1.358029,0.7255872648121766,0.47476415494088287,1.0034404326299449,9.004141,3.084657110377826,3.0545444303181153,15.27779,2.4154038268693454,319.9457,310.1517,5.703182961650853,301.8432,305.0092,304.3398,1.4069130768938916,2.5362459431175832,3.0558108639694685,3.0507269593329047,0.7624544692792846,0.23822918873225063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2185869999999999,911.1922
